Batch,,Original Name,Random Name ,quality,n ,nMLH1.foci,REDO crop,XY paired,achiasmate,asynased,notes
Batch1,X,9sep16_30jun16_CAST_m1_sp1_11_rev.tif,26167-30598-27670.tif,,,,y,,,,multiple cells
Batch1,X,9sep16_30jun16_CAST_m1_sp1_4_rev.tif,2093-14055-29366.tif,,,,y,,,,multiple cells
Batch1,X,9sep16_30jun16_CAST_m1_sp1_6_rev.tif,6607-25105-32457.tif,,,,y,,,,multiple cells
Batch1,X,9sep16_30jun16_CAST_m1_sp1_6.1_rev.tif,16934-6042-27427.tif,X,21,,yes,,,,>20
Batch1,X,14oct16_30jun16_CAST_m3_sp1_11_rev.tif,21004-5560-24120.tif,X,,,yes,,,,mulitple cells
Batch1,X,14oct16_30jun16_CAST_m3_sp1_5_rev.tif,17265-30889-27495.tif,X,,,yes,,,,mulitple cells
Batch1,X,14oct16_30jun16_CAST_m3_sp1_6_rev.tif,18763-20816-28726.tif,,,,yes,,,,multiple cells
Batch1,X,9sep16_30jun16_CAST_m1_sp1_16_rev.tif,11108-22790-14283.tif,,,,yes,,,,multiple cells
Batch1,X,9sep16_30jun16_CAST_m1_sp1_18_rev.tif,14573-8164-9176.tif,,,,yes,,,,multiple cells
Batch1,X,9sep16_30jun16_CAST_m1_sp1_2_rev.tif,13891-12637-11114.tif,,,,yes,,,,multiple cells
Batch1,X,14oct16_30jun16_CAST_m3_sp1_18_rev.tif,15871-22080-9986.tif,,,,"yes, two cells",,,,multiple cells
Batch1,X,1oct16_1apr16_G_m4_sp1_1.1_rev.tif,17172-8740-12188.tif,,,,"yes, two cells",,,,mulitple cells
Batch1,X,16oct16_30sep16_MSM_m1_sp1_12.2_rev.tif,22059-29116-12409.tif,X,18,,,,,,poor signal
Batch1,X,16oct16_30sep16_MSM_m1_sp1_20_rev.tif,9350-12453-3924.tif,5,18,24,,,,,bad signal
Batch1,X,28oct16_1apr16_G_m4_sp1_6_rev.tif,9082-29386-30510.tif,,19,22,,,,,
Batch1,,27oct16_31aug16_MSM_m1_sp1_26_rev.tif,2982-17180-1931.tif,1,20,31,no,y,0,0,nonhomolog tangel
Batch1,,27oct16_31aug16_MSM_m1_sp1_2_rev.tif,21500-21215-21825.tif,1,20,30,no,ye,0,0,slight broken SC
Batch1,,14oct16_30jun16_CAST_m3_sp1_11.1_rev.tif,16306-30757-22828.tif,1,20,22,no,yes,0,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_13_rev.tif,9498-11874-21287.tif,1,20,21,no,y,0,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_15_rev.tif,32260-5820-9771.tif,1,20,21,no,y,0,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_21_rev.tif,26999-4421-8043.tif,1,20,24,no,y,1,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_3.2_rev.tif,16218-13745-30166.tif,1,20,23,no,yes,0,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_6.1_rev.tif,2281-2142-5759.tif,1,20,22,no,no,1,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_8_rev.tif,20771-31400-2026.tif,1,20,23,no,yes,0,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_9_rev.tif,24744-15122-2903.tif,1,20,26,no,y,0,0,
Batch1,,1oct16_1apr16_G_m4_sp1_3_rev.tif,25440-26793-14853.tif,1,20,30,no,y,0,0,
Batch1,,1oct16_1apr16_G_m4_sp1_8_rev.tif,17014-7831-27633.tif,1,20,23,no,yes,0,0,
Batch1,,1oct16_30jun16_CAST_m3_sp1_1_rev.tif,24161-14478-4799.tif,1,20,26,no,yes,0,0,
Batch1,,1oct16_30jun16_CAST_m3_sp1_3_rev.tif,7449-19867-8282.tif,1,20,22,no,y,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_11_rev.tif,30-4177-2106.tif,1,20,30,no,y,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_13_rev.tif,15530-28694-25997.tif,1,20,30,no,yes,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_15.2_rev.tif,1607-29425-28301.tif,1,20,32,no,yes,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_17.1_rev.tif,2008-17764-17850.tif,1,20,28,no,yes,1,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_17.2_rev.tif,19836-16600-6157.tif,1,20,30,no,yes,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_18_rev.tif,19204-25356-14370.tif,1,20,31,no,yes,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_25_rev.tif,12293-29602-6147.tif,1,20,34,no,yes,,,
Batch1,,9sep16_30jun16_CAST_m1_sp1_5_rev.tif,30403-21984-424.tif,1,20,22,no,y,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_5_rev.tif,23227-23613-19891.tif,2,20,29,no,y,0,0,non homlog tangel
Batch1,,27oct16_31aug16_MSM_m1_sp1_15.3_rev.tif,31323-20669-16166.tif,2,20,22,no,y,1,0,nonhomolog tangel
Batch1,,27oct16_31aug16_MSM_m1_sp1_23_rev.tif,32675-28215-18585.tif,2,20,36,no,y,0,0,nonhomologous tangle
Batch1,,14oct16_30jun16_CAST_m3_sp1_10_rev.tif,22128-21436-3301.tif,2,20,22,no,y,0,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_7_rev.tif,26127-26260-29125.tif,2,20,20,no,y,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_16_rev.tif,2761-12299-974.tif,2,20,32,no,y,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_25_rev.tif,31874-4125-5938.tif,2,20,31,no,y,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_6_rev.tif,20662-21625-2304.tif,2,20,35,no,yes,1,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_8_rev.tif,9965-532-458.tif,2,20,32,no,no,0,0,
Batch1,,1oct16_1apr16_G_m4_sp1_1.2_rev.tif,3314-4769-23468.tif,2,20,24,no,y,1,0,
Batch1,,1oct16_1apr16_G_m4_sp1_2_rev.tif,6326-26055-19449.tif,2,20,27,no,y,0,0,
Batch1,,1oct16_1apr16_G_m4_sp1_7_rev.tif,5765-1944-30687.tif,2,20,23,no,y,0,0,
Batch1,,1oct16_30jun16_CAST_m3_sp1_4_rev.tif,16957-31071-31747.tif,2,20,18,no,yes,1,0,
Batch1,,1oct16_30jun16_CAST_m3_sp1_5.1_rev.tif,16554-32490-2493.tif,2,20,23,no,yes,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_10_rev.tif,11744-3156-7359.tif,2,20,30,no,yes,,,
Batch1,,27oct16_31aug16_MSM_m1_sp1_12.1_rev.tif,24741-10716-24065.tif,2,20,32,no,y,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_15.1_rev.tif,7860-4163-3070.tif,2,20,34,no,y,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_19_rev.tif,4484-10974-8190.tif,2,20,31,no,y,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_21_rev.tif,29122-13444-15695.tif,2,20,28,no,y,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_4_rev.tif,3564-11689-5544.tif,2,20,24,no,y,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_8_rev.tif,31268-16831-18916.tif,2,20,27,no,y,1,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_9_rev.tif,31811-3503-1284.tif,2,20,30,no,y,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_14_rev.tif,26728-25198-15481.tif,2,20,20,no,y,1,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_16.1_rev.tif,16728-5170-4050.tif,2,20,24,no,yes,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_21_rev.tif,19789-20092-5514.tif,2,20,23,no,yes,2,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_4.1_rev.tif,5631-5411-915.tif,2,20,25,no,y,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_22_rev.tif,29990-18088-22525.tif,3,20,30,no,y,1,0,nonhomolog tangel
Batch1,,14oct16_30jun16_CAST_m3_sp1_14_rev.tif,27631-29054-390.tif,3,20,20,no,y,1,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_10_rev.tif,5041-2068-22464.tif,3,20,27,no,y,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_12.1_rev.tif,4376-31681-10616.tif,3,20,28,no,y,1,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_13_rev.tif,7430-14150-27760.tif,3,20,31,no,y,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_23_rev.tif,19502-12554-9533.tif,3,20,30,no,,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_7_rev.tif,26985-21988-4161.tif,3,20,28,no,y,0,0,
Batch1,,1oct16_1apr16_G_m4_sp1_6_rev.tif,8923-17085-15266.tif,3,20,29,no,y,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_14_rev.tif,7205-8408-4351.tif,3,20,23,no,y,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_24_rev.tif,776-810-4069.tif,3,20,31,no,y,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_7_rev.tif,2675-12576-6474.tif,3,20,30,no,y,0,0,
Batch1,,28oct16_1apr16_G_m4_sp1_14_rev.tif,24058-8003-25867.tif,3,20,21,no,y,1,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_12_rev.tif,13983-14663-14777.tif,3,20,23,no,no,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_16.2_rev.tif,4702-29858-29067.tif,3,20,20,no,y,1,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_19_rev.tif,17828-3770-16823.tif,3,20,22,no,yes,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_2.2_rev.tif,16275-14463-1808.tif,3,20,25,no,yes,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_9_rev.tif,31481-20128-2535.tif,3,20,21,no,y,1,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_11_rev.tif,8876-4809-5059.tif,4,20,23,no,y,3,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_15_rev.tif,12897-7342-9243.tif,4,20,24,no,yes,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_19.1_rev.tif,31519-9777-30924.tif,4,20,27,no,y,1,0,
Batch1,,1oct16_30jun16_CAST_m3_sp1_2_rev.tif,4725-20261-29069.tif,4,20,23,no,y,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_4.2_rev.tif,31132-1186-18590.tif,4,20,21,no,y,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_18_rev.tif,3997-8671-10558.tif,5,20,27,no,y,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_19.2_rev.tif,9142-8248-17058.tif,5,20,29,no,y,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_2_rev.tif,177-15023-4409.tif,5,20,20,no,yes,2,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_24_rev.tif,8765-6308-16046.tif,5,20,21,no,y,1,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_20.2_rev.tif,15566-3823-30577.tif,5,20,20,no,yes,2,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_7_rev.tif,8350-2516-32255.tif,5,20,17,no,y,2,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_8_rev.tif,32326-25225-21547.tif,5,20,23,no,y,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_22_rev.tif,14934-10399-23048.tif,4,20,26,no,yes,1,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_20_rev.tif,10245-6382-11690.tif,3,20,30,no,yes,0,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_11.2_rev.tif,24613-12671-7507.tif,1,20,20,y,y,1,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_12_rev.tif,25757-8818-25562.tif,1,20,23,y,y,0,0,
Batch1,,1oct16_1apr16_G_m4_sp1_4_rev.tif,5944-27898-16400.tif,1,20,26,y,y,0,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_17_rev.tif,7820-26382-18309.tif,2,20,22,y,y,1,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_19_rev.tif,9373-26325-3846.tif,2,20,22,y,y,1,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_2_rev.tif,6588-23595-24997.tif,2,20,24,y,y,0,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_20_rev.tif,18555-2010-25599.tif,2,20,20,y,yes,1,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_3.1_rev.tif,2070-22677-8787.tif,2,20,29,y,yes,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_13.1_rev.tif,20885-26392-21813.tif,2,20,21,y,yes,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_4_rev.tif,2108-23226-1629.tif,3,20,21,y,yes,0,0,nonhomolog tangel
Batch1,,14oct16_30jun16_CAST_m3_sp1_18.1_rev.tif,19294-5766-7589.tif,3,20,20,y,yes,1,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_6.1_rev.tif,7888-25774-10854.tif,3,20,29,y,y,0,0,
Batch1,,28oct16_1apr16_G_m4_sp1_13_rev.tif,19349-23616-29720.tif,3,20,27,y,yes,0,0,
Batch1,,28oct16_1apr16_G_m4_sp1_10_rev.tif,27816-7041-12698.tif,4,20,26,y,y,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_10_rev.tif,7288-14572-5006.tif,4,20,21,y,y,1,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_15_rev.tif,8564-30432-4214.tif,4,20,25,y,y,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_13_rev.tif,32019-2193-28378.tif,5,,,y,,,,
Batch1,,14oct16_30jun16_CAST_m3_sp1_18.2_rev.tif,18549-22954-14992.tif,2,20,22,yes,yes,1,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_15.4_rev.tif,17007-9083-31823.tif,2,20,30,yes,yes,,,
Batch1,,14oct16_30jun16_CAST_m3_sp1_1_rev.tif,10773-15734-14172.tif,3,,18,yes,,,,
Batch1,,14oct16_30jun16_CAST_m3_sp1_11.3_rev.tif,16931-17150-14842.tif,3,20,22,yes,yes,1,0,
Batch1,,1oct16_1apr16_G_m4_sp1_5_rev.tif,13421-3688-7025.tif,3,20,26,yes,yes,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_20_rev.tif,13935-4180-31927.tif,4,20,17,yes,yes,5,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_4_rev.tif,13946-19860-23363.tif,3,20,22,yes,,1,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_11.2_rev.tif,13531-14792-15158.tif,4,20,20,yes,yes,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_6.2_rev.tif,27337-23361-24842.tif,5,,,,,,,no signal
Batch1,,16oct16_30sep16_MSM_m1_sp1_21_rev.tif,24782-32702-5382.tif,5,,,,,,,
Batch1,,16oct16_30sep16_MSM_m1_sp1_5_rev.tif,32017-17233-27628.tif,5,27,,,,,,
Batch1,,9sep16_30jun16_CAST_m1_sp1_1_rev.tif,28912-29159-19857.tif,5,20,14,,,,,
Batch1,,9sep16_30jun16_CAST_m1_sp1_3_rev.tif,12707-24202-784.tif,5,20,14,,,5,0,
batch10,,22jan18_31dec17_MSM_f1_sp1_2_rev.tif,25511-3002-1307.tif,5,20,16,no,,3,0,
batch10,,4feb18_31dec17_SPIC_f1_sp1_22_rev.tif,2306-15843-11279.tif,5,20,18,no,,2,0,
batch10,,12jan17_4jan17_LEW_f1_sp1_1_rev.tif,475-4929-27897.tif,5,20,18,no,,3,2,
batch10,,15mar17_13jan17_LEW_f3_sp1_1_rev.tif,2618-20327-19882.tif,5,20,18,yes,,3,0,
batch10,,23jan18_31dec17_MSM_f2_sp1_27_rev.tif,2740-26362-18073.tif,4,21,18,no,,2,1,
batch10,,23jan18_31dec17_MSM_f2_sp1_10_rev.tif,26759-22265-22915.tif,4,20,19,no,,2,3,
batch10,,26jan18_31dec17_MSM_f4_sp1_27_rev.tif,9198-21556-3664.tif,5,20,19,no,,1,3,
batch10,,4feb18_31dec17_SPIC_f1_sp1_11_rev.tif,726-14788-31093.tif,5,20,19,no,,3,0,
batch10,,16feb18_1feb18_KAZ_f2_sp1_2_rev.tif,27087-19956-16811.tif,3,20,19,yes,,2,1,
batch10,,16feb18_1feb18_KAZ_f2_sp1_28_rev.tif,20494-10897-10719.tif,1,20,20,no,,0,1,
batch10,,5jul17_4jan17_LEW_f2_sp1_3_rev.tif,23313-31391-17304.tif,4,20,20,no,,1,0,
batch10,,24jan18_31dec17_MSM_f3_sp1_21_rev.tif,19047-15103-16398.tif,2,20,20,no,,2,1,
batch10,,20mar17_13jan17_LEW_f2_sp1_27_rev.tif,7414-26739-23214.tif,2,20,20,no,,1,3,
batch10,,12jan17_4jan17_LEW_f1_sp1_12_rev.tif,31079-16813-32542.tif,3,20,20,no,,3,0,
batch10,,4feb18_31dec17_SPIC_f1_sp1_14_rev.tif,19459-28900-22682.tif,1,20,21,no,,1,1,
batch10,,23jan18_31dec17_MSM_f2_sp1_7_rev.tif,13627-27825-21257.tif,3,20,21,no,,0,0,
batch10,,24jan18_31dec17_MSM_f3_sp1_6_rev.tif,13104-420-6820.tif,3,20,21,no,,1,0,
batch10,,8feb18_1feb18_KAZ_f1_sp1_26_rev.tif,22281-15478-29793.tif,3,20,21,no,,0,1,
batch10,,16feb18_1feb18_KAZ_f4_sp1_15_rev.tif,24017-2146-5955.tif,3,20,21,yes,,1,0,
batch10,,12jan17_4jan17_LEW_f1_sp1_8_rev.tif,10268-9123-966.tif,5,20,21,no,,3,3,
batch10,,16feb18_1feb18_KAZ_f2_sp1_24_rev.tif,16460-30272-14551.tif,1,20,21,no,,0,1,potential duplicate
batch10,,23jan18_31dec17_MSM_f2_sp1_28_rev.tif,28062-32084-31884.tif,4,20,21,no,,1,0,
batch10,,16feb18_1feb18_KAZ_f2_sp1_10_rev.tif,29091-24420-5042.tif,5,20,21,no,,1,5,
batch10,,12jan17_4jan17_LEW_f1_sp1_19_rev.tif,5948-14340-3886.tif,4,20,21,no,,4,0,
batch10,,22jan18_31dec17_MSM_f1_sp1_28_rev.tif,17645-11482-26250.tif,2,20,21,no,,2,3,
batch10,,5jul17_4jan17_LEW_f2_sp1_7_rev.tif,18482-31668-16818.tif,4,20,21,no,,1,0,
batch10,,16feb18_1feb18_KAZ_f4_sp1_18_rev.tif,11048-4228-32074.tif,2,20,22,no,,1,3,
batch10,,12jan17_4jan17_LEW_f1_sp1_15_rev.tif,18984-18757-11938.tif,1,20,22,no,,2,0,
batch10,,26jan18_31dec17_MSM_f5_sp1_5_rev.tif,19023-9474-22182.tif,4,20,22,no,,1,2,
batch10,,8feb18_1feb18_KAZ_f1_sp1_19_rev.tif,8429-24214-19332.tif,4,20,22,no,,0,1,
batch10,,8feb18_1feb18_KAZ_f1_sp1_30_rev.tif,851-4339-24529.tif,1,20,22,no,,0,1,
batch10,,22jan18_31dec17_MSM_f1_sp1_7_rev.tif,12949-31960-29049.tif,4,20,22,no,,2,0,
batch10,,24jan18_31dec17_MSM_f3_sp1_4_rev.tif,13788-28934-32358.tif,3,20,22,no,,2,2,
batch10,,24jan18_31dec17_MSM_f3_sp1_12_rev.tif,24004-11914-16359.tif,4,20,22,no,,1,0,
batch10,,12jan17_4jan17_LEW_f1_sp1_29_rev.tif,10026-29793-7684.tif,2,20,22,no,,1,2,
batch10,,16feb18_1feb18_KAZ_f4_sp1_23_rev.tif,15211-13915-26099.tif,2,20,22,no,,1,0,
batch10,,26jan18_31dec17_MSM_f5_sp1_23_rev.tif,466-6413-19400.tif,5,20,22,no,,2,3,potentil duplicate
batch10,,24jan18_31dec17_MSM_f3_sp1_2_rev.tif,9383-29893-2029.tif,2,20,22,no,,0,1,
batch10,,12jan17_4jan17_LEW_f1_sp1_6_rev.tif,4927-22626-29671.tif,3,20,22,no,,0,0,
batch10,,22jan18_31dec17_MSM_f1_sp1_27_rev.tif,5698-20385-21003.tif,4,20,22,no,,0,0,
batch10,,20mar17_13jan17_LEW_f2_sp1_28_rev.tif,9240-19705-21159.tif,4,20,22,no,,6,0,
batch10,,8feb18_1feb18_KAZ_f1_sp1_11_rev.tif,19491-20105-1748.tif,2,20,23,no,,0,0,
batch10,,4feb18_31dec17_SPIC_f1_sp1_20_rev.tif,616-21522-17155.tif,4,20,23,no,,0,0,
batch10,,24jan18_31dec17_MSM_f3_sp1_9_rev.tif,8715-5504-2725.tif,3,20,23,no,,1,0,
batch10,,24jan18_31dec17_MSM_f3_sp1_13_rev.tif,23279-19950-21594.tif,2,20,23,no,,0,1,
batch10,,8feb18_1feb18_KAZ_f1_sp1_17_rev.tif,17062-26335-5606.tif,3,20,23,no,,1,1,
batch10,,23jan18_31dec17_MSM_f2_sp1_25_rev.tif,3972-25181-18457.tif,3,20,23,no,,2,2,
batch10,,24jan18_31dec17_MSM_f3_sp1_10_rev.tif,23330-114-26395.tif,3,20,23,no,,0,2,
batch10,,26jan18_31dec17_MSM_f4_sp1_7_rev.tif,14835-22123-9164.tif,2,20,23,no,,1,0,
batch10,,16feb18_1feb18_KAZ_f4_sp1_9_rev.tif,3107-31854-13285.tif,3,20,23,no,,1,1,
batch10,,16feb18_1feb18_KAZ_f2_sp1_25_rev.tif,9706-22937-16769.tif,3,20,23,no,,0,1,
batch10,,15mar17_13jan17_LEW_f3_sp1_37_rev.tif,17060-23104-21525.tif,3,20,23,no,,3,0,
batch10,,16feb18_1feb18_KAZ_f2_sp1_5.1_rev.tif,20239-11763-19278.tif,2,20,23,no,,0,0,
batch10,,24jan18_31dec17_MSM_f3_sp1_15_rev.tif,27898-12585-19448.tif,4,20,23,no,,2,1,
batch10,,4feb18_31dec17_SPIC_f1_sp1_3_rev.tif,30822-17485-7377.tif,4,20,23,no,,2,0,
batch10,,26jan18_31dec17_MSM_f4_sp1_20_rev.tif,31084-20380-5058.tif,3,20,23,no,,1,2,
batch10,,23jan18_31dec17_MSM_f2_sp1_29_rev.tif,32199-8094-8948.tif,3,20,23,no,,2,0,
batch10,,16feb18_1feb18_KAZ_f2_sp1_29_rev.tif,32420-19132-32752.tif,1,20,23,no,,0,0,
batch10,,5jul17_4jan17_LEW_f2_sp1_1_rev.tif,32558-27707-773.tif,3,20,23,no,,1,0,
batch10,,23jan18_31dec17_MSM_f2_sp1_2_rev.tif,4629-32310-24187.tif,3,20,23,no,,0,0,
batch10,,20mar17_13jan17_LEW_f2_sp1_10_rev.tif,27626-588-14021.tif,4,20,23,no,,2,0,
batch10,,12jan17_4jan17_LEW_f1_sp1_30_rev.tif,28790-16768-4596.tif,4,20,23,yes,,0,1,
batch10,,8feb18_1feb18_KAZ_f1_sp1_8_rev.tif,11108-26377-9532.tif,1,20,24,no,,0,0,
batch10,,26jan18_31dec17_MSM_f4_sp1_17_rev.tif,17594-11077-5469.tif,3,20,24,no,,0,0,
batch10,,24jan18_31dec17_MSM_f3_sp1_17_rev.tif,19688-32684-2452.tif,1,20,24,no,,0,0,
batch10,,16feb18_1feb18_KAZ_f2_sp1_4_rev.tif,13758-7376-19180.tif,4,20,24,no,,0,5,
batch10,,8feb18_1feb18_KAZ_f1_sp1_12_rev.tif,22701-1892-4394.tif,1,20,24,no,,0,1,
batch10,,16feb18_1feb18_KAZ_f2_sp1_7_rev.tif,24150-5808-21519.tif,3,20,24,no,,0,0,
batch10,,16feb18_1feb18_KAZ_f2_sp1_1_rev.tif,2594-8132-8825.tif,2,20,24,no,,0,1,
batch10,,8feb18_1feb18_KAZ_f1_sp1_25_rev.tif,8817-17510-5194.tif,1,20,24,no,,0,0,
batch10,,26jan18_31dec17_MSM_f5_sp1_6_rev.tif,23795-5908-25990.tif,4,20,24,no,,1,2,
batch10,,15mar17_13jan17_LEW_f3_sp1_3_rev.tif,9604-12703-5256.tif,3,20,24,no,,0,0,
batch10,,26jan18_31dec17_MSM_f4_sp1_16_rev.tif,23296-8539-31060.tif,3,20,24,no,,0,3,
batch10,,16feb18_1feb18_KAZ_f4_sp1_11_rev.tif,25090-30206-11501.tif,5,20,24,no,,0,0,
batch10,,23jan18_31dec17_MSM_f2_sp1_22_rev.tif,16865-11856-30764.tif,2,20,24,no,,1,0,
batch10,,26jan18_31dec17_MSM_f5_sp1_3.2_rev.tif,24586-4329-21545.tif,5,20,24,no,,3,3,
batch10,,26jan18_31dec17_MSM_f5_sp1_13_rev.tif,15779-14971-30204.tif,4,20,24,no,,2,5,
batch10,,8feb18_1feb18_KAZ_f1_sp1_3_rev.tif,25771-14253-14371.tif,1,20,24,no,,0,0,
batch10,,20mar17_13jan17_LEW_f2_sp1_15_rev.tif,2678-15600-3510.tif,4,20,24,no,,2,0,
batch10,,8feb18_1feb18_KAZ_f1_sp1_10_rev.tif,31532-205-2019.tif,2,20,24,no,,0,2,potential duplicate
batch10,,15mar17_13jan17_LEW_f3_sp1_9_rev.tif,31950-23782-19986.tif,3,20,24,no,,2,0,
batch10,,15mar17_13jan17_LEW_f3_sp1_27_rev.tif,30440-13163-11405.tif,3,20,24,no,,1,0,
batch10,,16feb18_1feb18_KAZ_f2_sp1_26_rev.tif,26076-30148-23443.tif,2,20,24,no,,0,2,
batch10,,15mar17_13jan17_LEW_f3_sp1_22_rev.tif,22984-28841-4472.tif,3,20,24,no,,2,0,
batch10,,26jan18_31dec17_MSM_f5_sp1_35_rev.tif,3146-30827-22783.tif,4,20,24,no,,3,0,
batch10,,15mar17_13jan17_LEW_f3_sp1_16_rev.tif,1563-16456-5907.tif,4,20,24,no,,2,0,
batch10,,16feb18_1feb18_KAZ_f2_sp1_13_rev.tif,11786-1567-14691.tif,1,20,25,no,,0,0,
batch10,,22jan18_31dec17_MSM_f1_sp1_25_rev.tif,19007-23978-6678.tif,3,20,25,no,,1,2,
batch10,,16feb18_1feb18_KAZ_f4_sp1_17_rev.tif,19859-5558-68.tif,4,20,25,no,,0,2,
batch10,,26jan18_31dec17_MSM_f5_sp1_11_rev.tif,830-5302-3012.tif,2,20,25,no,,2,2,
batch10,,26jan18_31dec17_MSM_f5_sp1_17_rev.tif,891-9555-4113.tif,1,20,25,no,,0,0,
batch10,,4feb18_31dec17_SPIC_f1_sp1_21_rev.tif,11346-26674-16024.tif,5,20,25,no,,2,0,
batch10,,15mar17_13jan17_LEW_f3_sp1_12_rev.tif,13737-32127-21004.tif,4,20,25,no,,0,0,
batch10,,12jan17_4jan17_LEW_f1_sp1_7.2_rev.tif,20819-23541-25247.tif,2,20,25,no,,0,2,
batch10,,16feb18_1feb18_KAZ_f2_sp1_8_rev.tif,23065-31030-1311.tif,4,20,25,no,,0,1,
batch10,,26jan18_31dec17_MSM_f4_sp1_9_rev.tif,10812-1629-12824.tif,4,20,25,no,,1,4,
batch10,,26jan18_31dec17_MSM_f5_sp1_19_rev.tif,26756-10210-6342.tif,3,20,25,no,,0,0,
batch10,,15mar17_13jan17_LEW_f3_sp1_26_rev.tif,1015-4591-26401.tif,1,20,25,no,,0,0,
batch10,,16feb18_1feb18_KAZ_f4_sp1_6_rev.tif,9850-26461-28817.tif,1,20,25,no,,0,0,
batch10,,22jan18_31dec17_MSM_f1_sp1_4_rev.tif,14620-7638-2532.tif,3,20,25,,,1,4,
batch10,,5jul17_4jan17_LEW_f2_sp1_6_rev.tif,16042-19293-20461.tif,3,20,25,no,,0,0,
