row.name,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr12,chr13,chr14,chr15,chr16,chr17,chr18,chr19,chr20,chr21,chr22
585,76.35101694,64.48761421,46.71926322,43.04276159,46.50751409,38.41762278,45.95077952,32.07792989,45.28097271,41.0323356,43.50912835,33.75702485,23.92474671,27.93506151,30.88732394,29.3489805,30.65877142,20.81781373,28.63114511,19.19033825,12.13977213,16.09541109
586,103.088169,72.78036341,58.95480143,48.14741879,57.18814363,49.80693184,46.58600046,32.78092008,36.71590279,44.01891928,50.85141449,55.08676765,30.57687145,37.3345585,38.85797736,32.70425959,29.53863384,22.1350643,35.80703803,21.52655412,13.90309307,18.64188629
587,56.19568533,53.62839246,40.11722581,37.62177734,39.27324594,35.33320899,34.29931116,29.3014547,30.81862852,35.63664904,31.62190979,29.39981405,21.49009474,22.9622937,24.62214018,24.62389991,25.31952307,16.65253995,23.02203966,16.68225416,10.10177006,14.62636376
588,90.79491709,67.81219735,78.1473916,55.12455543,69.28314201,48.24379349,42.07184338,51.65207602,56.48256016,47.50163949,42.27462189,52.61050415,27.52299483,42.4259053,31.74080368,33.78621247,37.84154447,24.77039368,38.23588158,28.84360872,13.92547466,20.91287062
589,61.97335124,53.52945094,49.05734202,41.60423292,43.22810163,41.6252173,41.2321239,29.36599558,37.2277313,34.0606766,33.15141492,32.74056549,25.79920287,24.59731351,27.83331502,26.41238888,29.12082491,18.32287069,23.49387083,20.83364332,9.635644117,15.16259291
590,78.31293803,68.23593378,53.36194631,41.60867854,43.77250489,42.10661449,48.80253917,33.61746412,31.79608285,39.30701148,34.97491315,34.59322488,24.80255828,26.05118487,30.16062377,26.10104726,33.81934292,17.54924276,25.44918965,23.00931672,10.31629771,16.15249498
591,93.78282387,90.60814811,73.94829141,47.56813857,63.19973385,46.89195441,55.38981078,46.05403434,48.39647938,38.96652459,40.44284104,49.04982681,27.04252382,30.27266399,31.08131706,28.75930071,33.47057342,22.05138343,31.21106037,20.81129878,12.65227543,17.3389755
592,62.44019431,52.72609028,45.40383589,38.004233,40.51846951,38.60182494,39.16805938,31.54892752,33.07859142,32.26123235,32.63937471,33.31722597,23.0346303,25.40508274,27.04199458,25.79193904,28.988012,18.5182213,26.7637993,18.18404296,11.2930508,15.06417005
593,66.97033445,66.06075521,75.74453376,46.81227725,59.24090886,59.65869133,57.24040613,41.22955709,36.30351857,31.36451366,39.80023719,40.24149148,34.99851728,36.33543177,26.56964741,28.96168228,34.3939129,18.45287862,30.93053643,22.52814711,10.54649353,15.1364352
594,94.55900803,78.94360751,53.82071846,51.45998817,69.54786812,59.38750848,54.88491531,50.61055712,52.87364254,49.54030047,64.11955388,42.1848627,29.94067141,30.19854386,32.1955536,29.87660684,32.62669939,22.19434982,30.82190981,20.11386826,12.07648555,19.90015035
595,70.7571298,66.14119977,53.23201776,51.52556107,58.15604516,46.89319812,48.36266091,37.06395782,43.62243874,40.49073731,44.1881704,37.83350001,23.26148131,27.78470428,27.54961563,28.59354257,38.58674159,20.23664148,25.12573636,22.2223096,10.81039138,17.46707817
596,67.9622635,67.1553834,51.59330386,38.64456112,38.77740049,40.55649545,35.07914707,30.9265142,39.4550136,33.12553505,30.94956263,30.72905456,22.60198675,23.49699334,27.83765479,25.38433916,28.11489744,18.40169842,25.01918172,16.91741954,10.0882956,15.02847542
597,65.12468749,55.98642362,48.16432802,42.43577563,37.26078237,39.05175878,45.91000153,32.83450569,34.97393406,35.33090679,35.04260301,38.81915757,24.64379141,26.65580777,25.81592951,27.23572308,28.90140179,21.51362478,24.89829789,20.28655415,10.57713391,15.7154508
598,65.12468749,54.76168166,48.13185911,39.09187521,42.72773117,41.40928717,42.25863883,33.35218231,38.03048333,33.46223788,33.76170863,31.90190449,25.20917907,25.83915259,24.53320396,25.31193111,26.71497686,18.01129091,26.64964212,18.55692466,11.29482111,15.48056856
599,55.5556483,56.02968904,50.87398659,32.19978752,39.75490774,38.10044893,45.19293354,30.10441843,36.77314015,36.07864427,29.72659362,34.25398171,18.13688233,30.50026388,21.97355861,30.59663858,30.5872181,16.90373867,25.7566387,16.17187841,8.934212538,18.72489502
600,61.69729938,58.75591284,43.69976078,42.47308709,43.95588674,45.54384648,38.05488132,37.48009965,37.48009965,37.33643731,33.78705925,32.70010506,30.33519376,23.6331193,24.14188616,25.45543204,27.01944894,18.80618637,24.06093353,18.53991752,10.8302379,14.47870566
601,62.89425622,54.79023418,44.16885312,50.69518268,38.96131157,36.4441907,41.84651923,30.40926097,30.68089367,31.42026915,31.92153932,32.5194488,21.97274358,24.00360619,25.43329391,23.94092294,25.2913119,20.05813659,22.04909976,19.19689025,10.68021408,14.2646358
602,57.45705074,52.08568278,42.121936,38.97269024,37.81082205,38.09121368,36.76281996,29.74866295,31.92984839,30.6989937,32.88914977,30.10351872,22.71189413,24.66719178,25.08716002,25.78603536,25.54580515,17.68343434,22.30456681,17.04881409,10.4891265,14.00153975
603,50.7030419,46.06289912,35.91389169,30.44228558,35.19301317,33.30484174,67.38711136,27.33694033,28.34919222,29.52119537,29.09949652,29.868139,22.07587139,20.38984603,22.54742999,24.24136221,25.71899117,15.94639813,21.52002329,16.50806258,8.663738875,14.48101844
604,88.57729343,66.186688,54.76829716,47.4170404,49.38957276,52.10182462,52.78285133,32.70423313,51.51182728,38.08851456,40.26250233,35.14432304,28.13265346,28.76231738,27.90690591,26.28620471,32.09968168,25.70558286,30.25371718,21.20511195,9.655665286,17.8879911
605,70.95517161,56.01894545,42.89444194,40.97406622,39.84114749,44.43818363,37.07525711,31.83842209,33.64220612,32.77459566,35.77631562,35.60060776,22.89371207,28.09552724,27.1074881,26.76448731,28.3133891,19.08274365,27.35178552,18.7156783,11.12895448,16.75966882
606,56.71280625,51.45517208,41.39052559,38.24162384,34.92833998,38.18613297,36.53580224,28.85027715,39.23379106,27.68015281,30.89060523,31.49288095,22.44967133,24.15047838,27.1010049,24.09945694,26.99158442,15.29403244,25.23184644,15.97148413,9.318075985,13.83424417
607,69.95932617,61.93312896,57.80238018,42.91873408,44.98584173,47.35765961,43.41045145,33.30902274,36.20208962,34.42998064,34.71550591,37.31143069,26.30157385,30.80150759,29.72746686,26.76954156,28.23691384,19.3352099,26.04948071,18.26536341,12.02712858,15.91434468
608,67.90597877,61.10862514,41.88020539,38.17118193,38.77091729,43.94585763,39.61942217,34.37139372,35.13053633,33.13458507,32.32397381,31.31185423,21.6884488,22.8321905,25.04202109,25.56189935,24.8685678,17.69310357,23.33975069,16.9468559,9.290669264,13.89267497
609,59.11309727,56.48901689,50.12010993,37.8014545,38.59597684,37.19618857,41.48531257,33.80635007,32.41217175,33.9371254,38.90674687,32.28981134,27.56223802,28.41926367,31.28716516,24.92989619,27.11248942,18.09400062,24.61681073,18.70075901,9.903680628,14.81635582
610,64.10391483,55.94254958,47.68933465,38.41328301,53.16578331,37.96956775,40.83781325,34.70092533,38.24879505,35.18700629,34.89626801,38.43005993,23.83618889,27.39026131,31.38565682,25.51156064,27.93156852,17.79227795,26.67806233,18.65960791,9.776533238,17.30805727
611,75.5914774,58.20092476,42.28658273,42.39618844,40.29772329,39.81251557,42.89068433,30.99587117,29.84292068,31.89531545,34.7642225,37.89547408,24.80505894,25.97326743,26.77081174,26.84220628,26.03013697,23.99473083,33.28753558,19.29597466,11.83600924,15.28807319
612,90.91603379,70.1770028,72.09523509,50.1923248,69.35189035,57.33982396,52.48076083,40.43196515,53.99584415,43.97798253,47.91812533,41.96091457,27.832283,36.9414651,35.80275118,27.43593477,36.26665697,25.32991735,31.61643215,20.33237844,11.78712594,17.92608054
613,90.51695997,107.906904,75.24982617,61.38555025,58.70238016,61.51730468,47.92421159,35.4736165,63.23191167,44.26755648,57.33963873,44.73254721,35.44802772,47.80335952,38.54527559,47.44990623,38.77949099,23.28699335,30.63479682,18.24202126,14.73628702,22.3564509
614,63.60788414,57.75757997,52.63421413,42.35242025,45.08933471,44.20261867,45.02606401,29.62884289,34.71420927,32.2508857,38.15104433,32.41839032,23.95116904,25.75327273,27.63466459,26.63387075,29.77181722,20.30011594,26.53633172,20.04571796,10.37030142,16.13602766
615,68.11992426,65.63368457,43.26446045,48.09219254,40.32235944,42.30883729,47.99266886,34.01936938,34.39330427,32.84228552,37.61775511,39.62987467,22.14574966,24.44722089,29.08930864,31.86070312,29.18655658,18.75342373,26.60325418,19.37569681,11.0898145,16.44104485
616,65.12701615,67.66461863,47.17224019,45.31084833,39.77155236,41.58441286,44.12833976,40.05165291,36.66919731,34.21312434,43.33130353,38.82548199,26.93384428,23.35260594,32.32624955,26.54038041,28.60658835,22.21879809,28.55670743,21.27351893,10.3437997,17.66178047
617,93.69560503,101.8544035,58.2233381,53.79843744,48.97086412,50.08883181,55.17700316,40.63061558,43.93011272,45.31764907,40.86803288,45.83109177,33.41656442,36.71267442,28.93069525,32.17015005,35.52138046,25.00656992,36.39161066,21.95707806,7.862963557,17.90823455
618,59.81754287,53.34127947,44.50597934,40.01243618,46.70727593,40.38277224,43.66718603,39.02016312,33.35189123,34.23283855,35.00034316,34.91992506,23.67893565,24.15899915,29.7253499,27.04773684,26.31600624,17.35722636,26.63334151,16.23274107,13.8776419,16.52391333
619,55.18523285,52.90341232,42.53945385,40.09632081,37.07356354,32.68189918,36.94797476,30.43016597,32.09409819,28.59563307,30.4359347,30.73876612,22.24039639,23.79844081,27.79679742,22.87436039,25.62851486,16.33579479,23.2538576,18.74270926,9.321219674,14.49900997
620,71.79385907,63.5164843,70.61346746,54.61243583,42.13895108,52.22291485,48.05930024,31.51299209,38.68121102,34.99772342,34.24683696,33.54826592,22.43704629,27.54143887,34.81902535,27.46440791,30.58494237,18.58689555,24.96903088,20.01913685,10.08822151,16.28384983
621,95.70044754,106.9266182,66.55673297,64.03080025,81.18822243,48.18224281,60.60830761,49.54045924,52.12354994,40.19796145,50.20873125,36.45263209,29.27364311,31.65009185,35.81881363,31.57454277,41.8850744,21.92232813,27.665731,29.78965263,10.86240514,16.9150115
622,129.6252946,90.92915895,65.44665097,63.61359994,73.23101172,86.46385078,66.94736541,45.55596608,57.30923386,54.52992723,49.91738434,53.7593001,36.27337832,36.95429918,43.3288161,37.22056009,40.0455931,22.92399786,29.13966587,22.2288907,13.62501422,17.02196307
623,86.76295106,84.42913265,74.2566534,62.38269232,56.25390179,73.42881537,55.39340961,49.72362939,46.94339659,42.16856209,49.86528061,42.67353694,33.0287105,35.46766254,21.31597726,32.70380974,42.02212124,20.06100772,30.81045175,20.72930884,18.91453513,19.06122473
624,88.27094256,80.44831771,70.95591254,75.83609237,43.77435724,52.64781561,54.93315559,33.56776844,44.60616457,47.15596604,53.42122125,41.58488918,25.32239155,31.07927948,31.54871583,37.74157093,26.39832431,17.86485006,26.34595596,20.39212441,17.21112157,16.37156616
625,87.58261233,85.72153801,84.30253831,72.16660317,63.24249648,51.40574101,56.34236434,49.96824436,50.3270959,46.50595283,44.47340459,47.10290968,25.27958923,46.15400788,26.70669425,27.88626553,37.89494483,19.95233347,29.06678945,18.71414085,11.51503809,20.56334695
626,117.0764195,107.4956576,75.98695238,82.01579584,75.27819347,84.04810593,59.30648176,51.45633641,57.63924179,69.67766436,46.22571997,74.91881269,50.8241586,43.01711989,38.5545373,51.3187868,39.75485482,24.88480226,43.05096482,26.15522826,15.2963611,21.56450331
627,107.0028553,80.29309147,69.03199092,56.65136142,72.91116521,58.74736561,54.70550278,59.0578181,53.0928275,41.32233295,58.63095915,51.97914666,46.39023439,32.79367478,33.38533923,37.22878978,39.41600857,28.35215597,39.83675479,24.06656994,11.48044693,17.04284161
628,81.22288769,87.80835987,53.94072375,49.27538912,64.38203072,46.4606763,57.56006741,41.50073993,47.56652438,38.64093582,44.95411376,44.70994864,32.99941704,35.85271149,31.74702225,35.25945932,24.84445825,18.79644305,31.58481003,18.97680557,10.77763933,15.56837485
629,85.70386138,73.83318159,53.6889905,53.42130064,44.45961787,54.20055439,48.24995914,40.08750895,46.30200999,39.53508769,37.92886915,37.79576516,32.11894603,25.37739023,27.74305305,34.0930132,31.67774467,20.48624454,31.62730805,19.19501938,12.53167474,18.68093366
630,67.69155697,58.21764876,55.27261046,45.06366655,50.82648726,44.27059962,44.78716483,33.52812832,34.60907564,38.43318245,35.4375223,37.88690038,25.92451115,30.46930331,27.29626819,26.93844867,28.12696412,18.02858914,25.84741403,17.80996252,11.80219871,15.95782708
631,93.59706045,80.57729363,61.32609007,62.34458701,57.38512695,52.13230887,76.36530643,49.95170559,50.85818877,53.47388068,51.75392836,59.03601339,31.97546893,40.60899611,33.57599813,36.68938784,42.15840067,22.68837997,36.43342066,21.07832974,15.15009225,21.10245252
632,99.52122013,91.26329496,71.83177915,64.82243823,69.62807452,58.25630978,61.89205989,49.25056774,54.62201508,43.75263191,57.85935292,52.99163672,30.74358221,31.94448189,33.75885073,36.74331745,30.97578649,19.41909982,39.84898025,22.53710715,14.29715234,17.35183075
633,81.22368155,90.59862178,66.70968349,58.36866755,61.75469551,63.15424563,55.19748477,45.8862651,51.80735519,51.07933192,46.81815182,52.75969705,36.41622034,32.50986955,39.16305806,32.308864,30.72495295,23.65943843,32.87112913,19.46777143,13.00877449,17.08048384
634,86.75654725,64.59994551,57.14429605,63.31005404,50.97922607,50.07501863,76.47329796,39.63910992,48.1283132,38.45593979,40.65665421,52.85607175,27.44281489,29.28764152,35.52074537,29.91436816,31.25596643,17.16820281,23.83199995,16.24628963,10.22962664,16.05436585
635,91.04672973,98.4734562,74.54355469,47.79708802,44.97351042,51.0125153,69.64845028,40.93553751,55.73910953,50.71463227,62.04225835,50.5026979,27.90934042,24.93195229,32.12087776,31.55181188,36.01299198,16.45104485,34.08952021,29.8658368,9.839293226,19.05306649
636,110.7157687,102.9990184,74.16297783,68.02069166,80.30309411,61.72458173,69.9840417,42.12616992,54.46035856,46.68319548,45.64879487,52.20611146,45.71756968,33.62791662,37.69812028,40.76644516,37.71606154,26.56485778,43.07276953,24.08510923,11.01969277,19.80390796
637,100.5472852,99.29909789,68.19714045,57.92151222,59.14805361,63.15585981,55.89354191,52.80018396,46.59605603,43.69436253,51.28679421,51.41248883,37.34083,32.51442102,28.38782678,33.57290207,36.50672047,24.90841167,30.33323557,20.77592964,12.17926141,20.37298178
638,64.70772534,69.07149872,50.13559021,44.77454245,41.1793057,45.93574909,46.68488905,30.29055232,39.66004138,29.62249201,32.67515137,36.36234365,21.81344218,23.63134634,23.39365384,23.20778457,24.1863503,17.11302684,23.40601161,16.99805463,9.176226293,13.05210606
639,95.321035,77.11643105,86.07353589,66.73439902,72.54601571,47.54032698,45.83146224,40.89912576,49.34837139,45.99571204,47.37607718,43.4189193,37.78851456,29.77912074,28.98340761,33.97216112,35.11164244,21.85882191,32.22860467,20.51126439,12.19432889,19.05293947
640,81.79221818,85.34813236,73.82931814,49.46848253,48.60928699,60.65432507,51.86430147,47.45300229,49.37221368,58.79303906,43.31145701,42.79372746,33.6017986,34.47102325,33.05805689,26.68068207,27.97414592,21.87925853,34.25961812,21.95336279,11.62843052,17.87134119
641,91.72632749,80.35379535,57.6127533,60.34194085,53.91796641,46.71513515,62.66218425,51.92860419,44.51190683,45.16903833,47.93977127,40.44641342,31.1787767,37.79920522,27.277586,34.60714391,31.89269571,22.02487113,27.57464871,19.61107388,12.32775043,17.18903107
642,73.35781775,64.19377987,52.12998021,44.05937972,47.80658789,41.2062705,47.7833013,31.50963141,43.25972375,31.62402675,32.54593729,32.35363774,27.50272492,25.84516476,22.79179887,23.00482612,27.21622056,18.40396886,25.31853074,18.36477595,9.128957175,13.74031721
643,86.51780685,65.24011485,51.28012578,56.18938737,52.47099635,56.99766996,42.39809371,50.8785116,42.0561514,33.51918416,51.68166056,34.6942569,24.64677104,23.94319868,31.48171398,36.04477288,32.77565414,21.34379678,25.15983797,18.08070081,9.607512337,14.58416742
644,114.8059512,92.16842857,80.15781759,70.05313405,63.31979206,65.98687324,57.94707454,49.02960982,46.88118436,46.73310286,70.73860638,58.5323881,38.42386782,39.73987731,51.3149498,29.02635548,57.27755881,24.05383112,29.31129858,21.5872686,12.03339479,20.44285211
645,83.90939199,80.28433253,53.1207714,51.42611677,54.76528049,51.17340442,58.82918619,36.12929259,45.8090489,49.22537589,46.24802746,52.24247029,31.0460961,29.45395536,25.12161358,33.61868138,35.69388641,16.37424147,27.88181991,19.17241023,11.33386054,16.42227798
646,98.91997643,78.31333496,59.81881305,45.39851703,59.81629916,49.7609673,47.33003325,36.19010233,46.26406345,40.93289131,45.75996184,39.04974766,31.40852001,31.38695346,40.03638432,26.86710705,29.64699584,19.66539513,28.54556692,20.54176981,10.73238926,18.83846739
647,88.43318124,83.95543591,60.82725441,54.64948267,56.42185627,39.31095433,49.1468366,39.15768627,53.45088518,44.27337813,37.59184878,41.65117655,38.05511948,24.992852,33.27488673,27.11349498,35.29923175,18.06896754,30.47536311,22.73909974,10.34729268,15.18313803
648,109.6550648,97.96951337,69.17877578,66.59841066,68.66260749,67.39976021,58.75017058,46.19960195,69.02241166,52.20857243,51.63143564,52.44800085,35.36808594,42.69092249,57.95847968,37.96366672,46.47639475,26.11237037,34.20452418,26.22208457,13.44034368,20.75930884
649,92.82143199,78.56313649,59.71015997,59.83212345,67.56512141,53.66792672,52.41132448,39.12744017,50.74503714,43.38592115,46.0767123,46.53019205,27.64675773,26.47089113,26.33949394,32.41061049,35.99129312,22.47461443,32.73998333,17.97632134,11.62920586,16.63767358
650,88.3373887,90.7893336,53.22659305,46.35689223,40.36797997,48.51539972,53.79531492,43.42635513,42.75522521,38.75541055,39.18504801,46.51561147,33.17094389,29.34593737,35.57880305,30.25964468,31.93506141,16.89286278,36.85625738,18.64132794,9.413955845,14.44872947
651,91.98044233,118.7853901,95.78438508,75.09999818,59.05339894,71.49023378,61.38480931,67.0928007,56.83588113,52.77059941,42.90793757,72.18054866,35.79116082,40.55271138,38.39912582,35.68660935,38.16083528,24.44470171,36.20748788,25.18094408,11.8360357,21.03458536
652,117.6404576,102.4664172,92.51449895,76.35323975,82.17160425,69.16345427,54.49303917,43.0909754,48.11815178,52.59012839,53.47560072,62.26279288,42.4243705,40.06469869,37.09047277,32.09899367,51.41195959,30.4587185,39.24299984,26.87366963,13.27649875,20.52065841
653,90.81039738,88.50880971,76.61751601,65.02770417,66.26887905,57.63709837,58.22040081,46.46739766,45.28094624,46.15975014,46.54535479,47.00764639,32.13593465,30.13617286,36.17747994,36.0830105,35.88129048,23.91340244,32.94085657,19.32404293,10.61809977,22.69107381
654,111.5138634,75.21846867,62.59425622,68.92603696,71.65390141,41.88015247,67.0008187,51.26369286,51.98684711,39.66305805,33.00399497,42.96020007,23.17809682,27.9527646,32.89621513,34.94776311,33.50169276,20.22490028,26.06086468,18.85697758,10.66392671,16.57872942
655,85.69986561,86.35170471,89.03074672,59.07859079,57.84702162,51.35935308,64.93810375,48.1927747,60.71984505,39.09944335,50.48811733,45.26379885,29.75919483,30.92955733,41.84397888,29.06147058,47.54284087,25.03407984,28.19883499,20.96847793,10.76443742,19.68230437
656,91.29414968,77.36946095,70.1380507,68.06046408,58.24429602,52.93418766,66.99123945,37.72699035,50.81894558,38.97483367,60.21995091,63.8105568,33.23265334,33.07081158,33.8287634,35.41746408,33.2708645,20.75842765,29.52315356,19.99097861,10.94237073,20.30054727
657,114.4060835,80.06273953,73.15985533,59.15953813,63.17896116,54.76559804,60.57425098,40.79269549,50.41823112,45.93948023,54.08459779,48.42032166,34.47811507,31.39896722,30.66409029,35.45760697,44.68589466,23.96646674,35.47501899,20.74562532,12.02722384,18.34551953
658,85.50388785,87.36183964,80.60222086,42.2297423,63.16599477,52.86803259,61.32296755,42.42648746,55.37337786,51.32108899,42.06914426,48.86708005,26.94702237,32.98311643,34.77274327,26.38018724,34.73911003,24.26479962,29.9118278,22.88011588,9.655080475,15.91229123
659,91.00515789,70.56927588,57.55967048,45.76623334,54.67464805,40.7274666,57.4740129,35.23694014,40.76911783,37.15141482,40.65633667,42.21023978,30.8732726,31.6912403,35.75271149,27.51161616,26.40225922,19.57325171,22.72172477,17.52342376,10.92735618,15.09906817
660,77.1026708,66.21471128,62.42037425,39.70142799,43.30476212,41.20804346,43.30346548,31.46742448,46.72243867,35.74249715,33.91460622,42.34871557,21.63065309,32.59669146,37.48033781,25.19780569,34.39875545,18.36913954,34.05498727,18.19442666,10.57438186,15.91835632
661,93.68467622,89.15794968,81.78234785,55.43720427,47.89856989,54.35890316,47.02722829,41.96729192,50.96972621,54.64016803,56.86721217,52.8533197,31.61635277,35.92643469,34.43199176,31.10097834,38.50021076,24.02721826,35.85853313,23.19628152,11.95869778,14.17819495
662,102.816007,78.05363664,59.95186412,46.00894305,62.77581219,43.10111036,58.40018382,33.39952287,36.45752756,33.6597769,35.8083876,44.21592907,18.89202124,31.2595388,30.05874497,30.93993045,33.97898833,17.69292627,32.49737947,18.63498235,11.40650144,14.09353234
663,95.11468412,77.67898727,64.67483305,59.61992446,62.68607946,85.27020169,58.42616953,45.30796397,51.75691857,41.12196249,46.58017881,55.71259458,31.89902013,38.13498188,43.51360043,31.72680526,42.9334205,25.600092,36.04292053,27.07396071,13.79037543,19.55940678
664,79.408413,67.58562948,62.83696593,55.44932387,63.41680185,48.02820736,58.24366093,35.39277501,56.63950643,37.45056803,41.34355549,41.9799143,24.81851753,26.80989615,46.02672553,36.69401869,44.45030324,18.34710726,39.72918665,22.02355332,12.30296345,17.192532
665,96.47028081,85.86432711,64.85482775,58.0776911,69.24815921,72.10888949,73.57298049,51.23072117,51.46591566,53.64445491,56.52005685,58.12953021,33.23985101,30.86128531,34.72497931,46.39843762,49.46784744,24.3424445,35.47427805,22.83372265,12.18119843,18.45542956
666,81.1245548,69.98864609,50.20648198,50.61563783,46.76027936,56.25085865,48.98637087,37.16956777,37.85853309,36.07126136,46.92177711,35.96173504,26.97663338,30.35334671,29.14030096,27.80087257,27.5013489,18.60958145,26.9985704,18.62300299,9.853836755,18.05649599
667,88.17443555,79.80714281,70.03876517,61.14580429,46.77081125,49.41100701,50.79145153,39.14681038,51.11068942,43.07644775,47.55511925,49.56112608,31.35993573,31.27157903,23.80570993,30.06043854,45.29415079,23.80074565,31.55247344,18.51304533,11.5780627,17.15016365
668,81.64069662,71.09465295,71.80695777,52.67927896,42.79089603,57.81246221,47.2778766,38.22558785,34.90941964,36.32095705,33.23347366,36.83151538,21.97849113,31.11968699,26.17689802,23.7691103,32.6641167,17.91289716,29.36742453,16.64445845,10.53516513,14.95537408
669,90.27769032,74.56996379,72.71817765,60.90158625,51.62370873,52.5161141,53.37652689,40.25668069,48.49724677,45.68348659,41.18031125,43.02548189,29.35019775,35.03953342,34.10740854,32.90179862,31.94887459,22.65553266,34.7166967,21.54533158,12.13702008,16.72954445
670,95.51759493,91.32791523,69.06056991,71.66538593,57.58809069,54.13416117,64.2861588,45.49237783,45.18248104,47.03569613,46.12706954,51.51098049,29.59465395,32.29176953,37.2820843,32.38803838,43.56874729,24.11806504,34.10470941,21.48275947,12.45556995,16.74153704
671,112.5153188,88.62884146,75.14405745,58.22757202,66.55882347,76.32204102,65.44448108,39.03945394,56.68110474,49.20748756,55.18684704,39.91884,28.26340233,39.84323799,28.84196808,35.1048417,36.51256858,23.87838788,28.24239148,19.82271188,10.88207701,16.3784013
672,69.00846618,71.80087151,56.68592083,42.54355547,41.71431495,46.71018675,47.79438889,34.41590284,42.80642924,35.05099148,35.87607746,38.32921315,23.29400579,19.19954703,25.1826747,26.15031691,29.06967381,18.37073785,27.19886147,17.69630547,9.464620041,12.45102113
673,88.09909816,82.79602869,63.67433029,44.70574118,60.4248993,58.60163923,52.50571453,40.24599003,37.66321687,34.59883483,39.18824991,34.96430188,22.45449271,26.46242328,30.16094132,27.93133036,34.95480201,16.41173287,32.9760246,18.37760474,12.44177795,15.13496391
674,94.70629567,85.74821174,58.34434894,59.26054368,56.61677555,47.15054133,44.62781051,35.59891419,46.9555162,40.94204717,50.22344414,41.43569627,24.85354531,33.06379915,32.72995422,30.59984049,32.09475974,23.13944109,31.274384,19.27251872,12.23442945,17.58038592
675,80.22455482,62.8614433,53.07962295,44.39219263,61.82915966,48.0828779,43.17912041,39.75562222,35.16274061,43.86149669,37.33744286,44.43688699,24.29844609,36.11407692,34.98859402,27.28229624,33.07139375,19.33814984,36.67022933,21.13035937,10.28677138,15.12245266
676,92.97234493,90.2139433,63.85310774,55.16276659,66.63193805,66.54157023,58.6000515,42.30036944,60.79761694,44.04061814,51.8129916,53.62423792,27.58391042,32.42302118,36.69647966,33.16880047,35.59028757,22.9795443,37.35903588,19.06238112,13.06228336,19.0031988
677,72.11534623,59.13791865,51.19200723,37.26665694,51.18880532,41.24270871,45.11854879,32.98586848,34.23548475,30.51095454,34.28676816,38.36374609,20.35906275,26.13035131,26.43291547,25.27644818,29.39724724,17.59364869,26.87443703,17.24357725,9.112955588,14.61202399
678,96.40820089,82.50150634,65.43537814,43.82317967,54.32190924,41.70137502,47.70756698,43.81622016,37.89076383,45.3041799,38.22196256,36.49473317,26.33222482,34.73498196,32.8528968,31.29743243,33.15009181,19.87928504,34.92714919,18.68647481,11.36914765,16.65251349
679,89.16617937,83.69264153,64.40624348,53.9627137,53.76303125,52.42386748,53.27904078,44.40849323,53.29176902,51.58428031,44.11860174,52.8689323,30.21661742,31.37771821,38.67398689,29.22082491,36.51428861,21.80511194,29.93551131,22.88148397,11.98985417,19.54276216
680,93.61714513,79.55948471,59.56483052,44.64654562,61.8450898,51.87396011,46.31709335,44.21124529,42.29039326,40.17163173,42.53551101,40.98208421,23.75539768,29.5919019,30.94792198,30.5499331,35.45305551,19.25048114,32.37242578,18.94186247,9.767911909,15.26494803
681,67.50968347,83.25556824,69.21762203,45.50949877,60.96689453,58.03868608,46.7102926,35.59690308,36.46345506,42.91473831,43.28824981,36.57991444,21.25447686,23.587856,30.01505617,29.21947534,27.18870006,20.46954436,26.64969504,16.6629554,10.39791719,14.50661516
682,105.1423367,86.86922256,80.17626162,60.89182176,57.9914249,51.89531496,54.07467453,44.37065254,50.19277465,42.92971582,54.67951707,40.25953859,31.13892489,30.72119534,40.00690562,31.23270631,44.53172689,27.45022426,30.43651686,22.08884837,13.36513331,19.12382595
683,94.49740443,86.42047952,76.76967266,63.30989526,51.3934891,55.36096717,70.9443751,41.65091193,47.58412163,49.51968655,41.41526759,39.32725494,29.59028772,32.2909492,33.30698517,33.38171393,36.90899619,23.31689015,27.93590829,18.97907072,11.60280469,17.06676857
684,81.60018326,67.0061111,47.42828676,44.55742152,54.57030828,37.71164238,58.14474588,33.38613309,35.06808595,31.33495558,40.31103369,35.79203406,21.8715819,21.68599842,29.67758594,21.516742,25.49300811,20.51939617,31.35350546,18.47105009,9.90665496,13.6551333
685,76.42323181,74.1762353,53.18353933,35.77671255,45.81973956,33.67187005,41.91135119,29.62058674,32.20590025,36.83339419,33.47168482,37.21719942,25.42786654,27.45022426,28.60891701,26.2063529,24.29112669,17.14732427,23.18320399,15.90685593,9.614524774,16.27463575
686,89.68875147,97.43376319,54.13495503,61.97610329,60.80277704,61.72984767,50.75157326,43.43196508,35.68245481,47.14911238,52.89489155,39.531039,23.49083563,41.3885674,35.51230398,35.52177739,32.87327256,20.07995982,36.83741641,18.72885374,12.02330482,20.60968989
687,78.9571296,76.65427176,56.47975518,45.50066045,43.90145435,34.29370121,44.00354485,54.68142233,39.2033068,38.00095171,48.13656936,36.80717032,27.05212954,29.55361135,36.56353444,35.73728413,39.50934014,18.91711518,29.57943829,19.29043086,10.30098943,18.02700406
